"","state","postal_code","latitude","longitude","stars","review_count","categories","OpenSundays","Open7days","checkedin100","BusinessAcceptsCreditCards","RestaurantsTakeOut","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsDelivery","GoodForKids","OutdoorSeating","RestaurantsAttire","garage","street","validated","lot","valet","WiFi","NoiseLevel","Caters","dessert","latenight","lunch","dinner","brunch","breakfast"
"141","WI",53716,43.0667158085,-89.326637825,2,6,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","False","False","False","False","False","False","False"
"142","WI",53711,43.0322903775,-89.457105,2,5,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","False",NA,NA,NA,NA,NA,NA
"143","NC",28208,35.2246841,-80.8938117,2.5,4,"Fast Food, American (Traditional)","1","1",0,"False","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","False","False","False","False","False","False","False"
"144","NC",28202,35.2195,-80.8521952,4,689,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","loud","False","False","True","True","True","True","True"
"145","IL",61820,40.092351,-88.246124,3,107,"American (Traditional), Nightlife","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","very_loud","False","False","False","True","True","False","False"
"146","NC",28227,35.211124,-80.690954,4,28,"Fast Food, American (Traditional)","0","0",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","False","True","True"
"147","NC",28027,35.3668568917,-80.7122719288,2,14,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","True"
"148","NC",28105,35.1279916406,-80.7024751604,3,25,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","no","quiet","True","False","False","True","False","False","False"
"149","WI",53562,43.0905599286,-89.5250666142,3,20,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","False",NA,NA,NA,NA,NA,NA
"150","WI",53719,43.058861,-89.502118,2.5,47,"Coffee & Tea, Cafes","1","1",1,"True","True","1","True","False","True","True","casual","False","False","False","True","False","free","average","False",NA,NA,NA,NA,NA,NA
"151","WI",53590,43.167334,-89.270684,3.5,47,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","False","False","False"
"152","WI",53703,43.0794811,-89.3694005,4,88,"Fast Food, American (Traditional)","0","0",0,"True","True","2","False","False","True","False","casual","False","True","False","False","False","free","average","True","False","False","True","True","False","False"
"153","NC",28210,35.146363,-80.8278737,3.5,82,"Sandwiches, Fast Food","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","True","False","False"
"154","NC",28078,35.440001,-80.867257,4,382,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","average","False","False","False","True","True","False","False"
"155","NC",28270,35.1407686,-80.7356176,2.5,47,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","False","True","False","True","True","False","False"
"156","NC",28027,35.399255,-80.6127,4.5,3,"Coffee & Tea, Cafes","0","0",0,"True","True","2","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"157","NC",28273,35.1361786,-80.9369736,3,23,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","False","casual","False","False","False","False","False","no","average","True",NA,NA,NA,NA,NA,NA
"158","WI",53703,43.0762598,-89.4000038,4,8,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","False","False","False","False","False","False","False"
"159","NC",28216,35.350387,-80.856277,3,87,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"160","NC",28202,35.2252325,-80.8438767,4.5,5,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","True","False","False","False","False","False","False"
"161","NC",28226,35.1068061,-80.8068776,3.5,18,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","False","True","casual",NA,NA,NA,NA,NA,"no","average","False","False","False","False","False","False","False"
"162","WI",53703,43.0672802,-89.392125,4,15,"American (Traditional), Nightlife","1","1",0,"False","True","1","False","False","False","False","casual","False","False","False","True","False","no","average","False","False","False","False","False","False","False"
"163","NC",28204,35.2125973,-80.8336052,3,14,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","True","True","False","casual","False","False","False","False","False","no","quiet","True",NA,NA,NA,NA,NA,NA
"164","NC",28211,35.176328,-80.799683,3,18,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","average","False",NA,NA,NA,NA,NA,NA
"165","NC",28031,35.4787634,-80.8933777,4.5,39,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","True","True","casual","False","True","False","False","False","no","average","False","False","False","False","False","False","False"
"166","NC",28205,35.219177,-80.8137686,4,5,"American (Traditional), Nightlife","1","0",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","False"
"167","WI",53704,43.1030197,-89.3499615,4,88,"Sandwiches, Fast Food","0","0",0,"True","True","1","False","True","True","True","casual","False","True","False","False","False","no","average","True","False","False","True","True","False","False"
"168","WI",53703,43.0735699,-89.396101,3,39,"American (Traditional), Nightlife","1","1",0,"False","False","1","False","False","False","False","casual","False","False","False","False","False","no","loud","False","False","False","False","False","False","False"
"169","NC",28204,35.212005,-80.817991,3,37,"Fast Food, American (Traditional)","0","0",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","False","False","False","True","False","False","True"
"170","NC",28027,35.369405,-80.7095,2,7,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"paid","quiet","False",NA,NA,NA,NA,NA,NA
"171","WI",53719,43.0115559554,-89.4769208282,3,139,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","average","False","False","False","False","False","True","True"
"172","IL",61801,40.1058258,-88.1951387,4.5,187,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"173","NC",28203,35.2142391,-80.855509,4,183,"Fast Food, American (Traditional)","1","0",1,"True","True","2","False","True","True","True","casual","True","True","False","False","False","free","average","True","False","False","True","True","False","False"
"174","NC",28202,35.2225852263,-80.8410940692,3,647,"Fast Food, American (Traditional)","1","1",1,"True","True","3","True","False","False","True","dressy","False","False","False","False","True","free","average","False","False","True","False","True","False","False"
"175","NC",28262,35.3174783,-80.7783761,3.5,68,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","False","casual","False","False","False","True","False","no","average","False","True","False","True","True","False","False"
"176","NC",28031,35.4739967,-80.8909574,3,25,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","loud","False","False","False","False","False","False","False"
"177","NC",28262,35.3104694,-80.7468615,4,87,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","True","False","False"
"178","NC",28027,35.366074,-80.7084906,2,59,"American (Traditional), Nightlife","1","1",0,"True","True","2","False","False","False","True","casual","False","False","False","True","False","free","average","False","False","False","False","False","False","False"
"179","NC",28269,35.3339889616,-80.7920995117,3,49,"American (Traditional), Nightlife","1","0",0,"True","True","2","True","False","False","True","casual","False","False","False","True","False","free","average","True","False","False","False","False","False","False"
"180","NC",28202,35.227394,-80.839005,3.5,143,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","True","casual","True","False","False","False","False","no","average","True","False","False","True","True","False","False"
"181","IL",61853,40.1854262,-88.3682081,1.5,9,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","True","True","True","casual","False","False","False","False","False","no","average","True","False","False","False","False","False","False"
"182","NC",28217,35.1466312809,-80.9243124292,4,42,"Southern, Breakfast & Brunch","0","0",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"183","NC",28105,35.1175778,-80.7213118,4,61,"American (Traditional), Nightlife","1","1",1,"True","False","2","True","False","False","True","casual","False","True","False","False","False","free","loud","False","False","False","False","False","False","False"
